ASV	Class	Core	Relative_Abundance	Ash	Charred_Org_C	Mineral	Control_Mineral
3f90a3f7cca9003c2620110cae74c258	Bacteroidia	None	6.40E-06	0	0	0	100
badbce32059a38fe8d9a1894d7a941d7	Alphaproteobacteria	None	1.42E-06	0	0	0	100
ef8ca2b5fcdc9ed002d5a753947012c2	Alphaproteobacteria	None	4.98E-06	100	0	0	0
2e6c30b7894239be4acf9038ffd54e1b	Planctomycetes	None	2.21E-05	51.61290323	48.38709677	0	0
7ac40c0531a9cb489c316ada07c96899	Gammaproteobacteria	None	8.54E-06	0	0	0	100
c1e1e9ac64f7e882a8610e0dbabf0bbd	Actinobacteria	None	5.69E-06	0	0	100	0
1ad5ddacfe88eb64e4278294a8f2641d	Verrucomicrobiae	None	1.42E-05	0	0	0	100
f1d7dd398f40ff987453621782135c62	Alphaproteobacteria	None	1.85E-05	0	0	100	0
462ba34fb70bcaf21c13f072311ced43	Gammaproteobacteria	None	0.001590513	0	79.37360179	20.62639821	0
8ce8131e7de1a3fa928bfd493c808eb6	Gammaproteobacteria	None	4.98E-06	0	0	0	100
67e50ce489b36c64035bfbe6b3afe42e	Verrucomicrobiae	None	0.00011742	0	0	0	100
689b9fc9a8801684e930b314b99ad07e	Acidimicrobiia	None	4.98E-06	0	0	0	100
66d9ab6bfd13fb6072f3328e2ff94431	Verrucomicrobiae	None	1.85E-05	0	0	100	0
237d56669eb5a4cfed1363d65377cd31	Actinobacteria	None	3.56E-06	100	0	0	0
f425470b7bcf8e440e40ed2bf096c04c	Bacteroidia	None	0.000434811	0	100	0	0
26b4b526e1e97e0a1322abc26264cfea	Actinobacteria	None	0.000176486	0	24.59677419	75.40322581	0
362ac32cd5667b9f27ec12e114bfc020	Verrucomicrobiae	None	2.85E-06	0	0	100	0
1e7808d3462d49317c9bcbe880a8cbb3	Blastocatellia	None	1.64E-05	0	0	0	100
2736cae548b7aa47cb7d78391953f979	Alphaproteobacteria	None	2.85E-06	100	0	0	0
3155d89e6975f0b5ce58eebd8972e097	Verrucomicrobiae	None	7.19E-05	0	0	0	100
6a5199f36565fddcec40c197ffa97dfe	Bacteroidia	Unburned Mineral	0.000312409	0	0	0	100
00bdbc82a69dbff28ed68897955b6882	Planctomycetes	None	7.12E-05	0	0	0	100
ea50ab99242e77fd8d897c2c43449f84	Actinobacteria	None	0.000168658	0	0	0	100
dcdb2d8c4e9a81ac90248baa3c9474f0	Alphaproteobacteria	None	4.27E-06	0	0	100	0
c07f9d559012cdc8472763a62dd5a1f6	Verrucomicrobiae	None	7.12E-06	0	0	0	100
fec897381d27796e074c6c9b05a1de93	Alphaproteobacteria	None	0.000137346	0	0	48.70466321	51.29533679
f09f42cd3bc0905b69b4b7ed8405b978	Bacteroidia	None	2.06E-05	0	0	0	100
41485b21a15dd14a938c53a170a32928	Alphaproteobacteria	None	2.13E-06	0	100	0	0
092d0842a950f115f05d8c3aa646c65b	Gammaproteobacteria	None	2.85E-06	0	100	0	0
3e4eaafe181b686ebe5240da5cf466c4	Planctomycetes	None	1.14E-05	0	0	0	100
de91c509571c6d0314d1e907a494b06b	Bacilli	None	0.006755588	2.960075845	81.90245444	15.13746971	0
d97b9c98d3e5e089030437e68fe85f0a	Alphaproteobacteria	None	2.13E-06	0	0	0	100
f1b260f4d7b58773a19919864ba539b7	Blastocatellia	None	3.70E-05	0	0	0	100
87a3dbaf9b59154b75fedbf46401418e	Bacteroidia	None	5.91E-05	0	100	0	0
cb636ba03fa86ec44f3f72e6f8b75eb1	Bacteroidia	None	0.000279674	0	100	0	0
7a6007dd0e2299d6b1a32727f1bc2fa7	Bacteroidia	None	1.07E-05	0	0	0	100
0c69db766048913943bc8ee2c5bf3233	Gammaproteobacteria	None	4.98E-06	0	0	0	100
bf9af60ca9633f6219ea9af647b3b6bd	Bacteroidia	None	0.000135923	0	0	100	0
f920e35af7d24e8da777e6f6855c0b6b	Alphaproteobacteria	None	7.83E-06	0	0	100	0
fda16549d6184a6af02e5bda2e49f7da	Planctomycetes	None	4.13E-05	0	0	0	100
bb3ccd3ed34ef8eaaea55acc15487f28	Bacilli	None	3.77E-05	0	0	100	0
837c45db281f12d09db39d782bf74a0c	Gammaproteobacteria	None	1.28E-05	0	100	0	0
e4cd2780088d78583bb5bb053289ee8f	Verrucomicrobiae	None	1.28E-05	0	0	100	0
1f282b6cb0ccd565ec43ec7a0d52dad7	Verrucomicrobiae	None	4.84E-05	0	0	0	100
976aa8d07971e0e940321068741138ee	Bacilli	None	0.000365782	0	85.40856031	14.59143969	0
ddb828169296367b085f1af92ef7d048	Acidimicrobiia	None	3.56E-06	0	0	0	100
9ecc39036a4f9e1c444ab10425cf7b94	Verrucomicrobiae	None	4.34E-05	0	0	0	100
dc0863aa6314a958198334fe1b380930	Bacteroidia	None	6.40E-05	100	0	0	0
53483e0e27475dde38a93cdd4893be9c	Verrucomicrobiae	None	9.96E-06	0	0	100	0
01ca4dfe2a62fd047d5cd1ec6e917d74	Actinobacteria	None	3.56E-06	0	0	0	100
fbfb69032bce060bcbccdcbc0b5a7b2e	Gammaproteobacteria	None	0.000297465	0	100	0	0
495dbfac81e933a5af730833f9bfda14	Bacilli	None	9.25E-06	0	0	100	0
8a35448df92b86cda8dd3da9f5be14f1	Bacteroidia	None	4.27E-06	0	0	0	100
57eaf10c4a0699e6b0fad0ed4d3f8c77	Alphaproteobacteria	None	7.83E-06	0	0	0	100
2099778ec1a5919dcf4976be162b55a3	Bacteroidia	None	3.56E-06	100	0	0	0
377fe51ea4d0fbba11927e0dadc3d42e	Bacteroidia	None	4.98E-06	0	100	0	0
65b26afa720b920f690327af43183325	Verrucomicrobiae	None	2.85E-06	0	0	0	100
a9164d01308501b576afa06256a15b0f	Alphaproteobacteria	None	0.000331624	0	0	74.46351931	25.53648069
8f10031a5cf3fc7c5f0136a46475a751	Bacteroidia	None	5.91E-05	31.3253012	68.6746988	0	0
c0fc899a09e0eac3849ab8d23e3ee05a	Bacilli	None	6.19E-05	0	100	0	0
bc602a0e04b3adb78f82c53a0b59aa9c	Gammaproteobacteria	None	2.13E-06	0	0	0	100
6e3a412e7afd84af838ffd7375f3451c	Alphaproteobacteria	None	1.42E-06	0	0	0	100
67cdd576709377e20b2b5ae66799b768	Bacteroidia	None	1.35E-05	0	0	0	100
7de5aff7905963587502a176ac16209d	Planctomycetes	None	1.78E-05	0	0	0	100
36f368b60257f284def274cbc50d5651	Verrucomicrobiae	None	3.56E-06	0	0	0	100
b4c3333187a881a659505debe1bdaf8d	Bacteroidia	None	9.25E-06	0	100	0	0
31e7fdd3d74456daae1b77ae5948ed27	Planctomycetes	None	3.13E-05	0	0	0	100
c27e9d5285847ec57fa3007738bb8ceb	Actinobacteria	None	7.12E-06	0	0	100	0
e7deb4bcfcffc7ac21e810317ccde855	Planctomycetes	None	2.85E-06	0	0	0	100
a918ca60e42cff7e983b1cf412a072bf	Bacteroidia	None	1.07E-05	0	0	0	100
910535bac85ea6264c4504b6ad34fbbe	Gammaproteobacteria	None	0.000115286	0	100	0	0
04ecfad5772d2e09a84a0f5ef460536c	Alphaproteobacteria	None	1.28E-05	0	0	0	100
abf6fae37bdcb4b064fd8146c8e38659	Gammaproteobacteria	None	4.63E-05	0	0	0	100
4cb7ca2bdf65e41f6324ac10e5160606	Verrucomicrobiae	None	8.47E-05	0	0	0	100
159ee028159007762dfc46e48314e265	Bacteroidia	None	1.78E-05	100	0	0	0
ef2736324dc3571aca02bc8ec32a316a	Bacilli	None	7.83E-06	0	100	0	0
a5f7136a2361a13d22422be0f15b6b0a	Planctomycetes	None	3.56E-06	0	0	0	100
247894987f5204f6036957e0f4ee7bc9	Bacteroidia	None	6.40E-06	0	0	100	0
3193d71a82a17b31e027e21f47d32d41	Alphaproteobacteria	None	3.56E-06	0	0	0	100
9ecb6b84500ea3bdcd4c0fa52ae864d4	Planctomycetes	None	8.47E-05	0	86.55462185	13.44537815	0
4e457e8ef11ab27fd61eec6cb8923fc0	Actinobacteria	None	7.12E-05	0	89	11	0
5c1b3513e7988a6d363bbd3e35dde2c6	Bacteroidia	None	8.04E-05	0	63.71681416	36.28318584	0
e6e0a106a1ea52326148c9e0ac0d7c89	Verrucomicrobiae	None	7.83E-05	0	0	73.63636364	26.36363636
1d9dbc0a280e79cbff602f4bb2cce765	Verrucomicrobiae	None	2.35E-05	0	0	0	100
7092b623b45c963f4d9b427ca81d83c2	Gammaproteobacteria	None	4.55E-05	0	100	0	0
004087b5f08acaf3c1e7919be9effa9d	Alphaproteobacteria	None	2.13E-05	0	0	100	0
25da1a2223a07f6386538f347b59b16b	Bacteroidia	None	4.13E-05	0	20.68965517	67.24137931	12.06896552
9f2e105be7518ddf3ec43a0373bfb1b8	Actinobacteria	None	5.69E-06	0	100	0	0
20af8b567e480135ca14994b4da6b6fb	Gammaproteobacteria	None	5.69E-06	0	0	0	100
3ac712bec863233eefdc3bf7536a2d54	Bacteroidia	None	5.69E-06	0	0	100	0
1a8164f510cea0f5b3592c68ca9dbbe7	Verrucomicrobiae	None	0.000135923	9.42408377	90.57591623	0	0
97993a7050ff88a25c8c82f4cdcbc707	Bacteroidia	None	6.40E-06	0	0	100	0
812b3dffcb06e582d31c3c2b56b8d4de	Actinobacteria	None	6.83E-05	0	0	0	100
47e905eceb386af190fb32b6708d10ce	Verrucomicrobiae	None	4.41E-05	100	0	0	0
fc3e5f488daf92fb941aa4694fc519f6	Bacilli	None	3.77E-05	0	26.41509434	73.58490566	0
090ba5b15eed7ef16693ceb92dac4278	Verrucomicrobiae	None	3.56E-06	0	0	100	0
214a9805d0ba28f1966432d4ac7e884d	Planctomycetes	None	1.07E-05	100	0	0	0
04455243f38097693223300600ca60d5	Planctomycetes	None	2.49E-05	0	100	0	0
6bc167e67a187f0c716939b33c13fc57	Gammaproteobacteria	None	1.92E-05	0	59.25925926	40.74074074	0
67fea064ec54458718b58bc84665f019	Verrucomicrobiae	None	1.14E-05	0	0	100	0
54a2a847b73e78653fd4dbbc967f0346	Gammaproteobacteria	None	9.96E-06	0	0	0	100
6613fe38985de34a2fb506b107bcc255	Verrucomicrobiae	None	1.85E-05	0	100	0	0
db618d5ae925b22f752083082e59fa87	Planctomycetes	None	6.40E-06	0	0	0	100
2f61e3aaf64a8d4d75ec574fe4743bf5	Gammaproteobacteria	None	2.85E-06	100	0	0	0
ad022794d0169bbedcfdb0635a95511c	Planctomycetes	None	4.27E-06	0	0	0	100
b09f4fe048818799ac548968d207f5c0	Alphaproteobacteria	None	3.56E-06	0	0	0	100
6bea3e537a5cfd71ae6a170899e655d7	Verrucomicrobiae	None	8.54E-06	0	75	25	0
2cd136f7936540f7150f2a7498afbb7f	Actinobacteria	None	0.000290349	0	100	0	0
91b8a0c9626627d0064f43aaca31cbbf	Bacteroidia	None	2.56E-05	0	100	0	0
491c8da690618a89e3b7d33b852f4b0d	Bacteroidia	None	7.12E-06	0	0	0	100
9fc1b2b4caef44078002ddb0f95fd072	Bacteroidia	None	7.12E-06	0	0	100	0
1ece85c82c1a59429f6d4c64a058c844	Alphaproteobacteria	None	2.78E-05	0	0	0	100
249ca3cf98cda159669fb0785243b763	Actinobacteria	None	0.000172928	38.68312757	44.44444444	16.87242798	0
38c5c5c8e0acbecd6fd69e5df01410b3	Verrucomicrobiae	None	3.56E-06	0	0	0	100
831d63e581f0f537dac23c44b03fabff	Bacilli	None	0.000398518	0	0	100	0
54136666cd70a7f7264728db9d85c6de	Alphaproteobacteria	None	0.000384285	14.62962963	67.96296296	17.40740741	0
02770bd39379160361350f3be69fb488	Gammaproteobacteria	None	6.40E-06	0	0	100	0
0bf09abd8ed3df12276e932064600127	Alphaproteobacteria	None	2.35E-05	0	0	0	100
d2642270b6b0846874e21b31328d4429	Acidimicrobiia	None	2.13E-06	0	0	100	0
b075d66242bef874f6830847d870fa3b	Verrucomicrobiae	None	9.25E-06	0	0	0	100
0cd986d3fa41118a4d3ae6468ea21980	Blastocatellia	None	0.000152291	100	0	0	0
c7f82a5b9e9a5f9758d4722de828c7b8	Verrucomicrobiae	None	0.000147309	2.898550725	39.13043478	57.97101449	0
1e074d8df9ccb516e59e0d1047e7d80a	Bacteroidia	None	2.85E-06	0	100	0	0
4e1d2736fc2c539e59d066e6417ffcbf	Bacteroidia	None	1.92E-05	0	0	0	100
af9e6f5849b6e4f640617aef64a7fe36	Verrucomicrobiae	None	1.28E-05	0	0	100	0
4c52c32ec9489f5df669421d0ab8220c	Planctomycetes	None	7.12E-06	0	0	0	100
3215944f559e192bbf05d14aea652188	Bacteroidia	None	2.28E-05	0	0	100	0
e9ee6f3f0c7ab2635cfec864bc95c768	Bacilli	None	6.26E-05	44.31818182	55.68181818	0	0
0c6948b321ecb42f2879b2294467992b	Bacteroidia	None	2.92E-05	0	46.34146341	53.65853659	0
6b8e89493a3d640190e74f5e9e860e86	Actinobacteria	None	1.35E-05	0	0	0	100
3f42f5d9495cb141ff37e4857190a578	Verrucomicrobiae	None	1.42E-05	0	0	0	100
f7b65bed079c9af59eaf9e398faf3a7d	Blastocatellia	None	2.13E-06	0	0	0	100
7b22485d15c61326fd29efc10e1058b1	Verrucomicrobiae	None	1.99E-05	0	0	100	0
35af154ee28f506183496369380bb07d	Gammaproteobacteria	None	1.57E-05	0	100	0	0
bdbdb4a39e3433bcdab5de2db131d9d6	Actinobacteria	None	6.40E-06	100	0	0	0
7ec39633ed849b8a7aff219fcf7ebfe3	Planctomycetes	None	1.99E-05	0	0	0	100
ae7269719e4d8e241d84b79859462d2c	Bacteroidia	None	2.13E-06	0	100	0	0
7adfae9429d46a2b7e3e1006346aeaa9	Alphaproteobacteria	None	1.14E-05	0	100	0	0
0af912d08481eb78a2eb836eb039b796	Blastocatellia	None	3.34E-05	0	100	0	0
8a4a141753899ab75b5f6a98cca393c9	Planctomycetes	None	1.07E-05	0	0	0	100
0ef97c4b0d38a8f6ac8b89e7e3bf3278	Bacteroidia	None	4.98E-06	0	0	0	100
bf4d2b304ca95ec140fa1283f7670b73	Bacteroidia	None	2.06E-05	0	0	100	0
4c11d9700feca1d448da8d0d149e6246	Gammaproteobacteria	None	9.25E-06	0	0	100	0
657a642fe6d1c9fd0183ca8683540dce	Alphaproteobacteria	None	5.55E-05	100	0	0	0
96c965303e6df9308e929ed8d2069e1c	Actinobacteria	None	4.27E-06	0	100	0	0
d6680d977f3a40058a3d5ea477ea7fbc	Alphaproteobacteria	None	2.56E-05	100	0	0	0
e2a53fdefbeac370ce6d9cd1f106753b	Bacteroidia	None	0.001078845	0	0	100	0
e68c674b1a1a7605afd87276062dc93e	Gammaproteobacteria	None	4.91E-05	0	20.28985507	0	79.71014493
61dac761c97dce7856a908b145be4227	Verrucomicrobiae	None	9.68E-05	0	0	0	100
230429bede6a092c516e4ce117410951	Blastocatellia	None	9.25E-06	0	0	0	100
2add9ad3b2286cd09fcd3750f3550d39	Gammaproteobacteria	None	4.27E-06	0	0	0	100
eb37f70dfcf833bffbc8302897c5bc2e	Alphaproteobacteria	None	1.35E-05	100	0	0	0
dc194621776b9e80f960d121bfc79116	Bacteroidia	None	2.85E-06	0	0	100	0
23e65206cda42c0ab2ecd1eaeb64d309	Gammaproteobacteria	None	0.000106746	0	84.66666667	3.333333333	12
9108988e600d7efd9b81b89353825bf8	Planctomycetes	None	9.25E-06	100	0	0	0
aedbe9cdd43dc8a5e8cbee89a317817f	Blastocatellia	None	2.42E-05	0	0	0	100
1b8e0bf0061cdc1a1639fceac180ff1f	Bacteroidia	None	6.48E-05	0	79.12087912	20.87912088	0
29bc4561973967e19f04d830b13e68eb	Verrucomicrobiae	None	3.06E-05	0	0	0	100
8db2ced698c04d0563be3cf20bdc1353	Alphaproteobacteria	None	6.40E-06	0	0	0	100
089019c9745b56c35ffbaea26d6b1806	Gammaproteobacteria	Mineral	0.03095487	3.043818107	61.88330498	35.07287691	0
d51dcb6b4d44070ac86a1832a5e31382	Actinobacteria	None	1.42E-06	0	100	0	0
cc395a7705e03d3a59ed61b9a94fc1e8	Verrucomicrobiae	None	2.13E-06	0	0	0	100
4064a910879807ee93ee4f39a6e56e3c	Verrucomicrobiae	None	2.21E-05	0	100	0	0
c6509c2c663b8bffa6dd6261a10d4b49	Alphaproteobacteria	None	6.40E-06	0	100	0	0
11888c99220363b51a2358840c96ee34	Gammaproteobacteria	None	3.56E-06	0	100	0	0
a3c4150d617a42a732bb292ad9dc1559	Gammaproteobacteria	None	5.41E-05	51.31578947	0	48.68421053	0
a79fbbc1bb694b17cbc040a452a9f1f1	Planctomycetes	None	4.27E-06	0	0	0	100
58a02c2b999c0198c391fb5ae4eb256d	Bacteroidia	None	3.56E-06	0	100	0	0
3e11b1add3c4b79170b2b202e88f27f6	Verrucomicrobiae	None	2.70E-05	0	0	0	100
a14a7610986787f1cd2ecaae53347508	Gammaproteobacteria	None	1.71E-05	100	0	0	0
638c61143c39d75602d8592ab018274c	Alphaproteobacteria	None	6.40E-06	0	0	100	0
a7b330d77a6e4aab2ff36ba6314ac038	Bacteroidia	None	5.34E-05	0	0	0	100
1bf6d3e69f5522beb122a7c35bafb31b	Actinobacteria	None	7.83E-06	0	100	0	0
2fedc94137092e7c2ad1c41b850c78b0	Bacilli	None	5.55E-05	0	0	100	0
2f84ccb7997a96814fddab2480e31c8f	Gammaproteobacteria	None	3.56E-06	0	0	100	0
df1bf60b3150d0d2708b6d217d4d95c4	Alphaproteobacteria	None	6.40E-06	0	0	0	100
102a3c260713cde71a32079bfc1e93b3	Bacteroidia	None	1.85E-05	0	0	0	100
6e4a75d9ecbd4e8a8d7803fcc0f78753	Gammaproteobacteria	None	5.69E-06	0	0	100	0
d9179a10f3d5a4b3950e5fbe8e5d5b24	Bacteroidia	None	5.27E-05	0	100	0	0
98852a5e450a49f665f8466da60a9f30	Planctomycetes	None	8.75E-05	0	0	0	100
6fa5f1f83b06a419fa4288709b9d16d1	Planctomycetes	None	5.69E-06	0	0	0	100
36b543907ed2e4e4c2415e0462afed3d	Actinobacteria	Ash	0.005705921	41.20728361	53.00573709	5.786979297	0
78d721828e96c50b96214c6cf3380034	Alphaproteobacteria	None	5.69E-06	0	100	0	0
4b97434ccc36c9d432b2e2aa560f2432	Bacteroidia	None	2.85E-06	0	100	0	0
684928100f090f86a8f6bfd1d387ba43	Planctomycetes	None	5.69E-06	0	0	0	100
471e9ff7b293d4ccb7a214c3cf0f66bb	Verrucomicrobiae	None	0.000150867	26.41509434	41.98113208	31.60377358	0
60d06281305a8495b14eea0113d087c5	Gammaproteobacteria	None	3.34E-05	0	100	0	0
3416935064df87e759f155d1e29ff68b	Bacteroidia	None	2.42E-05	0	55.88235294	0	44.11764706
346711188bd642a2aced7883c6507fdd	Planctomycetes	None	1.92E-05	0	0	0	100
7f58a3374aa8ef551d5f39083be6a985	Verrucomicrobiae	None	0.000329489	0	33.26133909	65.01079914	1.727861771
f46b5d750ed3dff6ed24b7dc93877edd	Gammaproteobacteria	None	6.40E-06	0	0	100	0
c97fcb51b61b26c8a77aef60785fac38	Gammaproteobacteria	None	1.42E-06	0	0	0	100
a4bd07d83813c8b7e47767e5fdc3d3b0	Alphaproteobacteria	None	2.56E-05	61.11111111	38.88888889	0	0
f8d819cb359d5f30d7caeff0526e0760	Alphaproteobacteria	None	4.27E-06	0	0	0	100
87a8fa10e4e7a2dcdd0aa5c6dcb10735	Bacteroidia	None	2.13E-05	0	100	0	0
c2d9fb73cc015b422172b439a6a905ca	Verrucomicrobiae	None	2.13E-06	0	0	0	100
8851c4f2900c51bf9e7f582babf16e3b	Gammaproteobacteria	None	3.56E-06	0	0	100	0
c3ca457b8911311e73043f9c71548baf	Bacilli	None	5.69E-06	0	100	0	0
357c2ac2afebf0a26e09a4429d142276	Bacilli	None	5.76E-05	0	0	100	0
b3863466329187d8f2dbd4043493919a	Gammaproteobacteria	None	8.33E-05	0	100	0	0
2b646270b0458a36f9afa873843fdbbe	Bacteroidia	None	1.28E-05	0	0	100	0
27ca30f2ebe7464211da9fd5558caefa	Verrucomicrobiae	None	9.25E-06	0	0	0	100
e0a8d04fc49c411de252ed866e1cdf2f	Bacteroidia	None	4.70E-05	0	68.18181818	0	31.81818182
7346130577423da45fd20ddca7612543	Actinobacteria	None	2.13E-06	0	100	0	0
1d9498a608e2304423ab9345eb25682b	Bacilli	None	2.85E-06	0	0	100	0
83bff8f32fa284590b2294a69bec20fe	Verrucomicrobiae	None	5.69E-06	0	0	100	0
949899d554f32a064001001fb7c01065	Bacteroidia	None	1.49E-05	0	0	0	100
b3508ddf85aaae40aa23a283c56eead6	Gammaproteobacteria	None	2.85E-06	100	0	0	0
15bb0364cb7fd5724c4f3919689051d9	Acidimicrobiia	None	2.85E-06	0	0	0	100
ca0f5e56ade21c1197f47bdb1e647fb4	Planctomycetes	None	7.12E-06	0	0	0	100
1e08a2ddeca3762a36ca459bfac73b61	Gammaproteobacteria	None	1.42E-06	0	0	0	100
91e02e7215990fcfda72540f63a5af9b	Bacteroidia	None	3.27E-05	0	0	0	100
9d1c89f46d7d4c1d7104ab8ead8d2fe0	Gammaproteobacteria	None	4.27E-06	0	0	100	0
c06f35af2d316bee4b061d7791f37db7	Bacteroidia	None	6.40E-06	0	0	0	100
657b2853291e612c7cc0d7a114784a57	Verrucomicrobiae	None	0.000149444	0	0	0	100
baeb03f1946b88fcefb746ed039954a1	Verrucomicrobiae	None	9.96E-06	0	0	0	100
30ca79c35d44e519c4ff7bc037df544e	Alphaproteobacteria	None	1.42E-06	0	0	0	100
1e8790881d4f83dbae6d7c9467ef03e2	Alphaproteobacteria	None	2.85E-06	0	0	0	100
954122fe2924f58e605e25177bef89ea	Planctomycetes	None	3.06E-05	0	0	0	100
b47a825d4319b7a2e2f5280ac7e82884	Gammaproteobacteria	None	3.56E-06	0	100	0	0
4eaeeb8a543a8275895b1f820090afb3	Planctomycetes	None	2.85E-06	0	0	0	100
6fe90fdf53681a3e267c9fe63ad226cf	Bacilli	None	2.85E-06	0	0	100	0
c9dac1b01afbcbb851165547387c3f11	Verrucomicrobiae	None	9.68E-05	0	66.17647059	33.82352941	0
1f5c30250ddd1b3dfc845b5d725ca2e9	Acidimicrobiia	None	7.83E-06	0	0	0	100
57e935747ff3412abaadcce05cbdba7b	Bacteroidia	None	2.13E-06	0	100	0	0
4127334bcac6cf1c15734686f66d8816	Alphaproteobacteria	None	0.00012169	0	91.8128655	8.187134503	0
d7c9bd3d14d72f26d9e7f6815af84eed	Bacteroidia	None	7.19E-05	0	23.76237624	76.23762376	0
b019c37a246d2b3dc3ea8da177731499	Bacteroidia	None	2.85E-06	0	100	0	0
9283c7fcf595c5a15d33919d657cc638	Acidimicrobiia	None	4.27E-05	0	0	0	100
badf605e5a04f9c81cdcf7ab0c3db6b8	Bacteroidia	None	2.85E-06	0	0	100	0
20dd79b13cc689bdd02a8a47738abc5f	Bacteroidia	None	1.07E-05	100	0	0	0
ad8664f21c744d16b06f829014b5511c	Actinobacteria	None	0.000153002	0	0	0	100
60933de335c7464f51fffcd2152a39a6	Bacilli	None	0.000258325	54.26997245	30.85399449	14.87603306	0
adf37e6c0ce92b4e57862b264733b408	Bacteroidia	None	1.49E-05	0	100	0	0
b498ec120a51b4e590f79700b1991f9a	Alphaproteobacteria	None	8.54E-06	0	0	0	100
d40d199360a2e79e6cc8fcb9ea721491	Alphaproteobacteria	None	2.13E-06	0	0	0	100
7abcafb98ed9598e5bfaa638f68c2d2c	Gammaproteobacteria	None	2.85E-06	0	0	0	100
493ec34c04c5638ecdaf15bb482d7405	Planctomycetes	None	9.96E-06	0	100	0	0
8b0b975a351d28db63a2edf5aecd8318	Bacteroidia	None	9.25E-06	0	0	0	100
295b4fc52bbe62488fad64135cf9b995	Bacilli	None	0.000625531	0	96.92832765	3.071672355	0
26235e3c0850fa3c8906a4d9a74b8b72	Alphaproteobacteria	None	8.54E-06	0	0	100	0
70cbb15d128070e06118759b96e6835d	Bacteroidia	None	2.13E-06	0	100	0	0
bfc2bb51346d8bc34e561cd4ae308d02	Alphaproteobacteria	None	2.85E-06	100	0	0	0
2653f9a6e90d957c951070035e6edeea	Alphaproteobacteria	None	4.13E-05	0	41.37931034	58.62068966	0
fca1ed7792b0c80cd00c60203ba400e8	Bacteroidia	None	0.001273122	18.5019564	35.94186696	45.55617663	0
461732bb48e83eef4c02ecbd6bd39324	Blastocatellia	None	0.000331624	0	0	0	100
917d03611c24b097c767c6d5f6571839	Bacteroidia	None	1.14E-05	0	0	100	0
2f47f67750cb3c289231fc95227753d0	Bacteroidia	None	2.85E-06	0	0	0	100
e53981869dab674120a3a193e092bd71	Verrucomicrobiae	None	0.000355108	0	0	92.58517034	7.414829659
a0156fe3c94e57662a3690cf065cf099	Planctomycetes	None	0.00030814	0	34.41108545	62.3556582	3.233256351
20267d5d2022d5b6b5decc56dfcdd726	Bacteroidia	None	3.56E-06	0	0	100	0
c454a1f3380b1ddd6d5497ea28a26b0b	Gammaproteobacteria	None	0.000569311	0.75	39.25	53.375	6.625
c3b9e67755c1877b5055fcf237ee8a2c	Bacteroidia	None	9.54E-05	0	35.82089552	64.17910448	0
b05f049660c92be68af1970c8b478d39	Bacteroidia	None	0.004574415	0	3.655880523	92.59489732	3.749222153
14ddc72cb2db2ad40b108cca6fb95956	Planctomycetes	None	9.25E-06	0	0	100	0
fe8ad6e18a2e26eb821141adce7c8f70	Alphaproteobacteria	None	6.40E-06	0	100	0	0
77e8b8ef22a16c531968a542a5f568a7	Verrucomicrobiae	None	3.42E-05	0	0	0	100
d14f520cdee2365b4312ed892c31c2a0	Gammaproteobacteria	None	6.12E-05	27.90697674	72.09302326	0	0
ddc93436c4cadc0bda969d01be89672c	Verrucomicrobiae	None	0.000207799	100	0	0	0
71559ae9e4996737c3868dcee369cf94	Gammaproteobacteria	None	0.0001345	0	0	100	0
5f013133d471242ae729a405da5360e1	Alphaproteobacteria	None	9.25E-06	100	0	0	0
f04f0e9807a4151fb6a38f2392f572d0	Planctomycetes	None	7.12E-06	100	0	0	0
0f8f19b176ce2d0ee9675b20e6ed597b	Gammaproteobacteria	None	1.35E-05	0	100	0	0
c93d09a112764bd53811dd1f8b0929a6	Verrucomicrobiae	None	2.21E-05	100	0	0	0
00c905253e84aab5042613bcc22d568c	Gammaproteobacteria	Ash & Organic 	0.004761576	11.98625019	77.20819011	10.22268719	0.582872515
07f605f6bb04192d56527fe1a9e2a8a5	Gammaproteobacteria	None	2.13E-06	0	0	0	100
2a5b06f547e197c02f9e438dcec80e64	Gammaproteobacteria	None	5.69E-06	0	0	100	0
be571f1269d16ec97f755c3f65194155	Verrucomicrobiae	None	1.49E-05	0	0	0	100
26e26aab4e13d56884cb43dcf98f2ca0	Planctomycetes	None	2.85E-06	0	0	0	100
f179e3fe0763c3197267f73c17792834	Verrucomicrobiae	None	0.000158695	0	34.08071749	65.91928251	0
598f7640cb5d8695e7e40fad8f0e52f0	Alphaproteobacteria	None	3.49E-05	0	0	0	100
540e04eb50350920063f25b701d7308d	Gammaproteobacteria	None	0.000110304	0	0	100	0
dd2a9e36cc8d025854ef92eae2f83eae	Alphaproteobacteria	None	7.83E-06	100	0	0	0
31911d5043d2a49f49087f24d4ebd35a	Planctomycetes	None	5.62E-05	0	0	0	100
4f8fbc46b28a48e167c07eda77c32a4b	Planctomycetes	None	1.14E-05	0	0	0	100
3dac9f1cecfecb5b55e4cbc786fb418f	Alphaproteobacteria	None	2.42E-05	0	0	0	100
34e324c1918526994c1ce21d12cc8a6d	Gammaproteobacteria	None	5.69E-06	0	0	0	100
97a6100515e6e201ab61ae5ff607e7b9	Alphaproteobacteria	None	3.56E-06	0	0	0	100
3c0319f0b047f6704a05a005b4424822	Planctomycetes	None	3.77E-05	0	0	0	100
